prompt_id,method,family,z_score,ppl,new_tokens,seconds
20,kgw_d1.5,kgw,3.354101216249852,12.530774116516113,80,1.886918076314032
21,kgw_d1.5,kgw,4.024921459499822,9.285575866699219,80,1.845831929706037
22,kgw_d1.5,kgw,3.1304944684998617,9.51755142211914,80,1.9133415827527642
23,kgw_d1.5,kgw,3.801314711749832,8.641314506530762,80,1.8531455332413316
24,kgw_d1.5,kgw,3.1304944684998617,8.268370628356934,80,1.845473377034068
25,kgw_d1.5,kgw,2.6832809729998814,5.72574520111084,80,1.8310929909348488
26,kgw_d1.5,kgw,3.577707963999842,11.35118579864502,80,1.8273368682712317
27,kgw_d1.5,kgw,4.6957417027497925,5.538966178894043,80,1.8201691443100572
28,kgw_d1.5,kgw,2.9068877207498716,8.641905784606934,80,1.7938777292147279
29,kgw_d1.5,kgw,3.1304944684998617,6.264317512512207,80,1.8214620994403958
30,kgw_d1.5,kgw,5.142955198249773,11.072325706481934,80,1.7326974356546998
31,kgw_d1.5,kgw,3.801314711749832,12.24345874786377,80,1.7808644426986575
32,kgw_d1.5,kgw,4.6957417027497925,6.413687705993652,80,1.7668393813073635
33,kgw_d1.5,kgw,4.919348450499783,18.99397087097168,80,1.7960251634940505
34,kgw_d1.5,kgw,6.037382189249733,13.669648170471191,80,1.8373420126736164
35,kgw_d1.5,kgw,5.590168693749753,11.644139289855957,80,1.7635860051959753
36,kgw_d1.5,kgw,5.366561945999763,11.268364906311035,80,1.8369794264435768
37,kgw_d1.5,kgw,3.801314711749832,8.707263946533203,80,1.7636590972542763
38,kgw_d1.5,kgw,4.248528207249812,9.921136856079102,80,1.776998762972653
39,kgw_d1.5,kgw,3.354101216249852,10.377327919006348,80,1.8039580127224326
40,kgw_d1.5,kgw,2.6832809729998814,12.35759162902832,80,1.7292235605418682
41,kgw_d1.5,kgw,4.6957417027497925,6.438016891479492,80,1.819412830285728
42,kgw_d1.5,kgw,5.590168693749753,13.122613906860352,80,1.8211911907419562
43,kgw_d1.5,kgw,2.012460729749911,9.499189376831055,80,1.7921818643808365
44,kgw_d1.5,kgw,4.472134954999802,19.946561813354492,80,1.7962151477113366
45,kgw_d1.5,kgw,5.366561945999763,12.748003005981445,80,1.8247997034341097
46,kgw_d1.5,kgw,5.142955198249773,11.245889663696289,80,1.7847457183524966
47,kgw_d1.5,kgw,4.472134954999802,20.724014282226562,80,1.8499444825574756
48,kgw_d1.5,kgw,6.260988936999723,17.92988395690918,80,1.7806710069999099
49,kgw_d1.5,kgw,4.919348450499783,12.188118934631348,80,1.7673617396503687
50,kgw_d1.5,kgw,3.354101216249852,10.743247032165527,80,1.7804904654622078
51,kgw_d1.5,kgw,4.024921459499822,8.054388999938965,80,1.8708427418023348
52,kgw_d1.5,kgw,4.248528207249812,16.568967819213867,80,1.7568879211321473
53,kgw_d1.5,kgw,3.801314711749832,9.48043441772461,80,1.7779465345665812
54,kgw_d1.5,kgw,4.919348450499783,8.200119018554688,80,1.728615403175354
55,kgw_d1.5,kgw,4.248528207249812,12.646566390991211,80,1.7237439593300223
56,kgw_d1.5,kgw,4.024921459499822,14.976662635803223,80,1.7149807000532746
57,kgw_d1.5,kgw,4.248528207249812,13.20358943939209,80,1.7469660099595785
58,kgw_d1.5,kgw,4.248528207249812,10.303145408630371,80,1.6958699291571975
59,kgw_d1.5,kgw,5.590168693749753,8.075865745544434,80,1.804047784768045
60,kgw_d1.5,kgw,4.919348450499783,14.84542465209961,80,1.803283816203475
61,kgw_d1.5,kgw,4.6957417027497925,10.22712516784668,80,1.6963557256385684
62,kgw_d1.5,kgw,3.577707963999842,6.751245975494385,80,1.661353793926537
63,kgw_d1.5,kgw,6.037382189249733,15.25208854675293,80,1.7116942144930363
64,kgw_d1.5,kgw,3.801314711749832,12.173754692077637,80,1.733262444846332
65,kgw_d1.5,kgw,4.6957417027497925,13.716986656188965,80,1.6878325762227178
66,kgw_d1.5,kgw,3.577707963999842,8.054500579833984,80,1.605386484414339
67,kgw_d1.5,kgw,3.577707963999842,11.347901344299316,80,1.6565132178366184
68,kgw_d1.5,kgw,3.577707963999842,16.095287322998047,80,1.652647684328258
69,kgw_d1.5,kgw,3.577707963999842,10.098904609680176,80,1.6707732565701008
70,kgw_d1.5,kgw,2.6832809729998814,18.18086051940918,80,1.701430126093328
71,kgw_d1.5,kgw,3.577707963999842,9.658224105834961,80,1.6406175969168544
72,kgw_d1.5,kgw,4.472134954999802,9.533500671386719,80,1.5943903690204024
73,kgw_d1.5,kgw,4.6957417027497925,12.541519165039062,80,1.6721331104636192
74,kgw_d1.5,kgw,4.024921459499822,5.590695381164551,80,1.646966359578073
75,kgw_d1.5,kgw,4.024921459499822,9.753680229187012,80,1.6026600571349263
76,kgw_d1.5,kgw,4.248528207249812,7.494968414306641,80,1.5972841987386346
77,kgw_d1.5,kgw,1.788853981999921,8.495490074157715,80,1.6031200271099806
78,kgw_d1.5,kgw,2.236067477499901,5.102105140686035,80,1.6351224714890122
79,kgw_d1.5,kgw,3.354101216249852,9.103556632995605,80,1.762566113844514
80,kgw_d1.5,kgw,3.801314711749832,9.279254913330078,80,1.6908741211518645
